order_item_id,order_id,product_id,quantity,unit_price,line_total
12869,4278,65,1,36.27,36.27
12870,4278,52,1,109.19,109.19
12871,4279,40,1,16.1,16.1
12872,4279,33,2,196.95,393.9
12873,4280,99,2,22.03,44.06
12874,4280,80,1,42.94,42.94
12875,4280,57,1,119.96,119.96
12876,4280,89,1,7.79,7.79
12877,4280,10,1,24.92,24.92
12878,4281,19,1,15.74,15.74
12879,4281,60,1,121.26,121.26
12880,4282,73,1,99.9,99.9
12881,4282,2,1,286.27,286.27
12882,4282,21,3,31.11,93.33
12883,4282,36,2,246.85,493.7
12884,4283,94,1,17.07,17.07
12885,4283,33,2,196.95,393.9
12886,4284,7,1,92.4,92.4
12887,4284,82,1,137.6,137.6
12888,4284,67,1,241.51,241.51
12889,4284,15,1,28.1,28.1
12890,4284,46,1,117.54,117.54
12891,4285,80,2,42.94,85.88
12892,4285,66,1,45.11,45.11
12893,4285,98,1,29.1,29.1
12894,4285,57,1,119.96,119.96
12895,4285,22,2,8.68,17.36
12896,4286,15,1,28.1,28.1
12897,4286,31,1,31.59,31.59
12898,4286,57,1,119.96,119.96
12899,4286,96,3,204.68,614.04
12900,4287,28,1,98.21,98.21
12901,4288,71,1,129.35,129.35
12902,4288,48,2,13.88,27.76
12903,4288,57,2,119.96,239.92
12904,4288,50,2,10.62,21.24
12905,4289,67,1,241.51,241.51
12906,4289,27,2,7.83,15.66
12907,4289,24,1,96.84,96.84
12908,4289,20,2,239.67,479.34
12909,4290,57,2,119.96,239.92
12910,4290,74,1,15.23,15.23
12911,4290,78,2,71.33,142.66
12912,4291,66,2,45.11,90.22
12913,4291,7,1,92.4,92.4
12914,4291,77,1,20.31,20.31
12915,4291,53,1,70.73,70.73
12916,4291,42,1,185.19,185.19
12917,4292,39,1,30.14,30.14
12918,4292,48,1,13.88,13.88
12919,4292,86,1,158.05,158.05
12920,4292,51,2,168.62,337.24
12921,4293,84,2,121.18,242.36
12922,4293,69,1,253.24,253.24
12923,4293,95,1,11.97,11.97
12924,4293,9,1,104.51,104.51
12925,4294,36,2,246.85,493.7
12926,4294,29,1,83.33,83.33
12927,4294,30,2,22.73,45.46
12928,4294,17,1,42.64,42.64
12929,4295,31,1,31.59,31.59
12930,4296,59,1,143.04,143.04
12931,4296,33,1,196.95,196.95
12932,4296,77,1,20.31,20.31
12933,4296,34,1,137.45,137.45
12934,4296,92,1,21.99,21.99
12935,4297,3,2,31.12,62.24
12936,4297,35,1,169.71,169.71
12937,4297,45,1,95.04,95.04
12938,4297,96,1,204.68,204.68
12939,4298,71,1,129.35,129.35
12940,4298,64,2,45.06,90.12
12941,4299,11,2,66.68,133.36
12942,4299,2,1,286.27,286.27
12943,4299,72,1,202.94,202.94
12944,4299,65,1,36.27,36.27
12945,4299,60,1,121.26,121.26
12946,4300,86,1,158.05,158.05
12947,4300,65,1,36.27,36.27
12948,4300,87,1,122.48,122.48
12949,4300,25,1,5.04,5.04
12950,4301,95,2,11.97,23.94
12951,4302,35,2,169.71,339.42
12952,4302,22,1,8.68,8.68
12953,4302,71,1,129.35,129.35
12954,4302,68,2,43.1,86.2
12955,4303,49,1,93.93,93.93
12956,4303,66,1,45.11,45.11
12957,4304,56,1,8.62,8.62
12958,4304,33,2,196.95,393.9
12959,4304,23,1,29.6,29.6
12960,4304,55,1,195.65,195.65
12961,4305,1,1,49.01,49.01
12962,4305,43,1,118.81,118.81
12963,4305,74,1,15.23,15.23
12964,4305,98,1,29.1,29.1
12965,4306,66,1,45.11,45.11
12966,4307,37,3,170.71,512.13
12967,4307,70,1,64.53,64.53
12968,4308,30,2,22.73,45.46
12969,4308,78,1,71.33,71.33
12970,4308,61,2,59.88,119.76
12971,4308,4,2,4.73,9.46
12972,4309,84,1,121.18,121.18
12973,4309,54,1,326.63,326.63
12974,4309,80,3,42.94,128.82
12975,4309,98,1,29.1,29.1
12976,4310,46,1,117.54,117.54
12977,4310,30,1,22.73,22.73
12978,4310,61,1,59.88,59.88
12979,4311,93,1,240.53,240.53
12980,4311,58,1,23.16,23.16
12981,4312,34,2,137.45,274.9
12982,4312,19,2,15.74,31.48
12983,4312,4,1,4.73,4.73
12984,4313,9,2,104.51,209.02
12985,4313,12,1,210.0,210.0
12986,4313,18,3,214.03,642.09
12987,4313,84,1,121.18,121.18
12988,4313,25,2,5.04,10.08
12989,4314,4,3,4.73,14.19
12990,4314,84,1,121.18,121.18
12991,4314,25,2,5.04,10.08
12992,4315,51,1,168.62,168.62
12993,4315,61,2,59.88,119.76
12994,4316,5,1,57.22,57.22
12995,4316,34,1,137.45,137.45
12996,4316,72,2,202.94,405.88
12997,4316,7,1,92.4,92.4
12998,4317,73,3,99.9,299.7
12999,4317,16,2,15.29,30.58
13000,4317,19,1,15.74,15.74
13001,4317,22,1,8.68,8.68
13002,4318,78,1,71.33,71.33
13003,4318,20,1,239.67,239.67
13004,4319,65,1,36.27,36.27
13005,4319,64,2,45.06,90.12
13006,4319,87,1,122.48,122.48
13007,4319,93,1,240.53,240.53
13008,4319,31,2,31.59,63.18
13009,4320,71,2,129.35,258.7
13010,4320,27,1,7.83,7.83
13011,4321,95,3,11.97,35.91
13012,4321,44,1,108.52,108.52
13013,4321,97,1,163.05,163.05
13014,4322,68,2,43.1,86.2
13015,4323,5,2,57.22,114.44
13016,4324,6,1,47.27,47.27
13017,4324,76,1,88.0,88.0
13018,4324,83,1,92.79,92.79
13019,4325,56,2,8.62,17.24
13020,4325,95,2,11.97,23.94
13021,4325,32,1,17.58,17.58
13022,4325,13,2,230.5,461.0
13023,4326,85,1,101.27,101.27
13024,4326,10,1,24.92,24.92
13025,4327,35,1,169.71,169.71
13026,4328,75,1,31.87,31.87
13027,4328,42,1,185.19,185.19
13028,4328,71,2,129.35,258.7
13029,4328,86,1,158.05,158.05
13030,4329,43,1,118.81,118.81
13031,4330,2,2,286.27,572.54
13032,4330,9,1,104.51,104.51
13033,4331,73,1,99.9,99.9
13034,4331,95,1,11.97,11.97
13035,4331,13,1,230.5,230.5
13036,4331,57,1,119.96,119.96
13037,4332,100,2,99.49,198.98
13038,4332,39,2,30.14,60.28
13039,4332,77,1,20.31,20.31
13040,4332,8,1,16.91,16.91
13041,4333,3,1,31.12,31.12
13042,4333,61,1,59.88,59.88
13043,4333,49,1,93.93,93.93
13044,4333,19,2,15.74,31.48
13045,4334,24,2,96.84,193.68
13046,4334,97,1,163.05,163.05
13047,4334,49,3,93.93,281.79
13048,4334,99,1,22.03,22.03
13049,4335,77,2,20.31,40.62
13050,4335,78,1,71.33,71.33
13051,4335,87,2,122.48,244.96
13052,4335,40,1,16.1,16.1
13053,4336,15,1,28.1,28.1
13054,4336,37,1,170.71,170.71
13055,4336,100,2,99.49,198.98
13056,4337,87,1,122.48,122.48
13057,4337,49,3,93.93,281.79
13058,4338,72,2,202.94,405.88
13059,4339,31,1,31.59,31.59
13060,4339,84,3,121.18,363.54
13061,4339,40,1,16.1,16.1
13062,4339,65,1,36.27,36.27
13063,4339,92,1,21.99,21.99
13064,4340,1,1,49.01,49.01
13065,4340,49,3,93.93,281.79
13066,4340,78,1,71.33,71.33
13067,4340,45,2,95.04,190.08
13068,4340,42,2,185.19,370.38
13069,4341,18,1,214.03,214.03
13070,4341,44,1,108.52,108.52
13071,4341,6,1,47.27,47.27
13072,4341,55,2,195.65,391.3
13073,4342,54,2,326.63,653.26
13074,4342,97,3,163.05,489.15
13075,4342,52,1,109.19,109.19
13076,4342,79,1,157.18,157.18
13077,4343,25,1,5.04,5.04
13078,4343,15,1,28.1,28.1
13079,4343,33,2,196.95,393.9
13080,4343,43,1,118.81,118.81
13081,4344,99,2,22.03,44.06
13082,4344,82,2,137.6,275.2
13083,4345,71,1,129.35,129.35
13084,4345,74,1,15.23,15.23
13085,4345,27,2,7.83,15.66
13086,4345,12,1,210.0,210.0
13087,4346,16,1,15.29,15.29
13088,4346,40,1,16.1,16.1
13089,4346,66,1,45.11,45.11
13090,4346,88,1,236.17,236.17
13091,4346,2,1,286.27,286.27
13092,4347,23,1,29.6,29.6
13093,4347,28,1,98.21,98.21
13094,4347,51,2,168.62,337.24
13095,4347,19,1,15.74,15.74
13096,4348,30,1,22.73,22.73
13097,4349,26,1,7.06,7.06
13098,4349,29,2,83.33,166.66
13099,4349,8,1,16.91,16.91
13100,4349,84,2,121.18,242.36
13101,4350,61,1,59.88,59.88
13102,4351,93,2,240.53,481.06
13103,4352,49,2,93.93,187.86
13104,4352,68,1,43.1,43.1
13105,4353,63,2,18.63,37.26
13106,4353,42,3,185.19,555.57
13107,4353,8,2,16.91,33.82
13108,4353,80,3,42.94,128.82
13109,4354,45,2,95.04,190.08
13110,4354,18,1,214.03,214.03
13111,4354,75,1,31.87,31.87
13112,4354,43,1,118.81,118.81
13113,4355,14,1,28.77,28.77
13114,4356,92,1,21.99,21.99
13115,4357,40,2,16.1,32.2
13116,4357,13,1,230.5,230.5
13117,4358,25,1,5.04,5.04
13118,4359,28,2,98.21,196.42
13119,4359,13,1,230.5,230.5
13120,4359,23,1,29.6,29.6
13121,4360,88,2,236.17,472.34
13122,4360,33,1,196.95,196.95
13123,4360,84,1,121.18,121.18
13124,4360,65,1,36.27,36.27
13125,4361,28,1,98.21,98.21
13126,4361,81,1,148.5,148.5
13127,4362,94,1,17.07,17.07
13128,4362,62,1,73.1,73.1
13129,4362,58,1,23.16,23.16
13130,4363,15,1,28.1,28.1
13131,4363,97,1,163.05,163.05
13132,4363,35,1,169.71,169.71
13133,4363,37,1,170.71,170.71
13134,4363,99,1,22.03,22.03
13135,4364,28,1,98.21,98.21
13136,4364,43,1,118.81,118.81
13137,4364,84,1,121.18,121.18
13138,4364,56,2,8.62,17.24
13139,4364,35,2,169.71,339.42
13140,4365,36,1,246.85,246.85
13141,4365,93,1,240.53,240.53
13142,4365,86,1,158.05,158.05
13143,4365,63,1,18.63,18.63
13144,4365,24,1,96.84,96.84
13145,4366,83,1,92.79,92.79
13146,4367,4,3,4.73,14.19
13147,4368,100,1,99.49,99.49
13148,4368,66,1,45.11,45.11
13149,4369,11,2,66.68,133.36
13150,4369,87,1,122.48,122.48
13151,4369,70,2,64.53,129.06
13152,4369,38,1,13.31,13.31
13153,4369,30,1,22.73,22.73
13154,4370,59,1,143.04,143.04
13155,4371,77,1,20.31,20.31
13156,4371,24,1,96.84,96.84
13157,4371,20,1,239.67,239.67
13158,4372,43,1,118.81,118.81
13159,4373,46,1,117.54,117.54
13160,4373,74,1,15.23,15.23
13161,4373,38,1,13.31,13.31
13162,4373,83,1,92.79,92.79
13163,4373,51,1,168.62,168.62
13164,4374,79,1,157.18,157.18
13165,4374,76,2,88.0,176.0
13166,4374,88,2,236.17,472.34
13167,4375,6,2,47.27,94.54
13168,4375,95,1,11.97,11.97
13169,4375,15,2,28.1,56.2
13170,4375,81,1,148.5,148.5
13171,4376,87,1,122.48,122.48
13172,4376,90,2,165.04,330.08
13173,4376,68,1,43.1,43.1
13174,4376,7,2,92.4,184.8
13175,4376,45,1,95.04,95.04
13176,4377,83,2,92.79,185.58
13177,4377,23,1,29.6,29.6
13178,4377,1,1,49.01,49.01
13179,4378,19,1,15.74,15.74
13180,4378,71,1,129.35,129.35
13181,4378,43,1,118.81,118.81
13182,4378,56,1,8.62,8.62
13183,4379,27,1,7.83,7.83
13184,4379,11,1,66.68,66.68
13185,4379,97,1,163.05,163.05
13186,4379,91,1,87.73,87.73
13187,4379,37,1,170.71,170.71
13188,4380,47,1,65.22,65.22
13189,4380,83,1,92.79,92.79
13190,4380,91,1,87.73,87.73
13191,4380,88,1,236.17,236.17
13192,4380,49,2,93.93,187.86
13193,4381,48,2,13.88,27.76
13194,4381,42,1,185.19,185.19
13195,4381,19,2,15.74,31.48
13196,4381,13,1,230.5,230.5
13197,4381,18,1,214.03,214.03
13198,4382,37,1,170.71,170.71
13199,4383,8,1,16.91,16.91
13200,4384,60,2,121.26,242.52
13201,4385,45,1,95.04,95.04
13202,4385,50,1,10.62,10.62
13203,4386,89,1,7.79,7.79
13204,4386,29,1,83.33,83.33
13205,4387,56,1,8.62,8.62
13206,4387,97,1,163.05,163.05
13207,4387,28,1,98.21,98.21
13208,4387,74,2,15.23,30.46
13209,4387,79,1,157.18,157.18
13210,4388,20,2,239.67,479.34
13211,4388,56,3,8.62,25.86
13212,4388,52,2,109.19,218.38
13213,4388,43,1,118.81,118.81
13214,4388,3,2,31.12,62.24
13215,4389,23,2,29.6,59.2
13216,4389,66,1,45.11,45.11
13217,4390,90,2,165.04,330.08
13218,4390,10,2,24.92,49.84
13219,4390,32,1,17.58,17.58
13220,4390,6,1,47.27,47.27
13221,4391,28,1,98.21,98.21
13222,4391,15,1,28.1,28.1
13223,4391,24,3,96.84,290.52
13224,4391,26,2,7.06,14.12
13225,4391,5,2,57.22,114.44
13226,4392,89,1,7.79,7.79
13227,4392,13,1,230.5,230.5
13228,4392,37,1,170.71,170.71
13229,4392,94,1,17.07,17.07
13230,4393,58,1,23.16,23.16
13231,4393,27,1,7.83,7.83
13232,4393,60,1,121.26,121.26
13233,4393,48,2,13.88,27.76
13234,4394,81,1,148.5,148.5
13235,4394,33,1,196.95,196.95
13236,4394,51,2,168.62,337.24
13237,4394,9,1,104.51,104.51
13238,4394,8,2,16.91,33.82
13239,4395,13,2,230.5,461.0
13240,4395,51,1,168.62,168.62
13241,4396,52,2,109.19,218.38
13242,4397,6,2,47.27,94.54
13243,4397,86,1,158.05,158.05
13244,4397,57,1,119.96,119.96
13245,4397,12,1,210.0,210.0
13246,4398,79,2,157.18,314.36
13247,4398,27,1,7.83,7.83
13248,4398,86,2,158.05,316.1
13249,4399,80,2,42.94,85.88
13250,4399,15,1,28.1,28.1
13251,4399,13,2,230.5,461.0
13252,4399,4,2,4.73,9.46
13253,4399,8,3,16.91,50.73
13254,4400,39,1,30.14,30.14
13255,4401,17,1,42.64,42.64
13256,4402,51,1,168.62,168.62
13257,4402,74,2,15.23,30.46
13258,4402,61,1,59.88,59.88
13259,4403,22,2,8.68,17.36
13260,4404,71,2,129.35,258.7
13261,4404,70,1,64.53,64.53
13262,4404,100,1,99.49,99.49
13263,4404,93,1,240.53,240.53
13264,4404,54,2,326.63,653.26
13265,4405,73,1,99.9,99.9
13266,4405,11,1,66.68,66.68
13267,4406,59,2,143.04,286.08
13268,4406,31,1,31.59,31.59
13269,4407,62,1,73.1,73.1
13270,4408,21,2,31.11,62.22
13271,4408,37,1,170.71,170.71
13272,4409,68,1,43.1,43.1
13273,4409,54,2,326.63,653.26
13274,4409,79,1,157.18,157.18
13275,4410,52,1,109.19,109.19
13276,4410,29,1,83.33,83.33
13277,4411,66,2,45.11,90.22
13278,4411,74,1,15.23,15.23
13279,4412,64,2,45.06,90.12
13280,4412,96,2,204.68,409.36
13281,4412,11,1,66.68,66.68
13282,4412,99,1,22.03,22.03
13283,4412,15,1,28.1,28.1
13284,4413,89,2,7.79,15.58
13285,4414,74,1,15.23,15.23
13286,4415,18,1,214.03,214.03
13287,4415,75,1,31.87,31.87
13288,4415,94,1,17.07,17.07
13289,4416,31,1,31.59,31.59
13290,4416,38,3,13.31,39.93
13291,4416,6,1,47.27,47.27
13292,4417,89,1,7.79,7.79
13293,4417,47,1,65.22,65.22
13294,4417,34,1,137.45,137.45
13295,4417,18,1,214.03,214.03
13296,4418,71,2,129.35,258.7
13297,4418,90,2,165.04,330.08
13298,4418,14,3,28.77,86.31
13299,4419,68,1,43.1,43.1
13300,4419,43,1,118.81,118.81
13301,4420,30,1,22.73,22.73
13302,4420,25,2,5.04,10.08
13303,4421,4,2,4.73,9.46
13304,4421,19,1,15.74,15.74
13305,4421,22,1,8.68,8.68
13306,4422,18,1,214.03,214.03
13307,4422,16,1,15.29,15.29
13308,4422,31,1,31.59,31.59
13309,4422,81,2,148.5,297.0
13310,4423,64,2,45.06,90.12
13311,4424,22,1,8.68,8.68
13312,4424,52,1,109.19,109.19
13313,4424,20,1,239.67,239.67
13314,4425,70,1,64.53,64.53
13315,4426,25,1,5.04,5.04
13316,4426,23,1,29.6,29.6
13317,4426,33,1,196.95,196.95
13318,4427,96,2,204.68,409.36
13319,4427,22,1,8.68,8.68
13320,4428,15,1,28.1,28.1
13321,4428,13,1,230.5,230.5
13322,4429,90,1,165.04,165.04
13323,4430,90,2,165.04,330.08
13324,4430,26,1,7.06,7.06
13325,4430,81,1,148.5,148.5
13326,4430,61,1,59.88,59.88
13327,4430,16,1,15.29,15.29
13328,4431,90,2,165.04,330.08
13329,4431,45,1,95.04,95.04
13330,4432,8,2,16.91,33.82
13331,4432,7,2,92.4,184.8
13332,4432,75,1,31.87,31.87
13333,4432,65,1,36.27,36.27
13334,4432,69,2,253.24,506.48
13335,4433,58,1,23.16,23.16
13336,4433,93,2,240.53,481.06
13337,4433,55,1,195.65,195.65
13338,4434,25,1,5.04,5.04
13339,4435,46,1,117.54,117.54
13340,4435,25,1,5.04,5.04
13341,4435,71,2,129.35,258.7
13342,4436,17,2,42.64,85.28
13343,4437,13,1,230.5,230.5
13344,4437,51,2,168.62,337.24
13345,4438,46,1,117.54,117.54
13346,4439,58,1,23.16,23.16
13347,4440,30,2,22.73,45.46
13348,4440,45,1,95.04,95.04
13349,4440,3,2,31.12,62.24
13350,4440,91,1,87.73,87.73
13351,4440,84,2,121.18,242.36
13352,4441,67,1,241.51,241.51
13353,4441,36,1,246.85,246.85
13354,4441,17,1,42.64,42.64
13355,4441,60,1,121.26,121.26
13356,4441,64,1,45.06,45.06
13357,4442,57,1,119.96,119.96
13358,4442,7,3,92.4,277.2
13359,4442,11,2,66.68,133.36
13360,4442,29,3,83.33,249.99
13361,4442,82,2,137.6,275.2
13362,4443,19,1,15.74,15.74
13363,4443,89,2,7.79,15.58
13364,4444,93,1,240.53,240.53
13365,4444,19,2,15.74,31.48
13366,4444,97,3,163.05,489.15
13367,4444,18,1,214.03,214.03
13368,4445,85,1,101.27,101.27
13369,4445,80,1,42.94,42.94
13370,4446,26,1,7.06,7.06
13371,4447,75,2,31.87,63.74
13372,4447,17,1,42.64,42.64
13373,4447,8,1,16.91,16.91
13374,4447,70,1,64.53,64.53
13375,4448,45,1,95.04,95.04
13376,4448,29,3,83.33,249.99
13377,4449,35,2,169.71,339.42
13378,4449,66,2,45.11,90.22
13379,4449,22,3,8.68,26.04
13380,4449,64,2,45.06,90.12
13381,4449,10,1,24.92,24.92
13382,4450,14,2,28.77,57.54
13383,4450,64,1,45.06,45.06
13384,4450,61,1,59.88,59.88
13385,4450,41,1,50.54,50.54
13386,4450,88,1,236.17,236.17
13387,4451,71,2,129.35,258.7
13388,4451,1,2,49.01,98.02
13389,4452,3,2,31.12,62.24
13390,4452,40,1,16.1,16.1
13391,4452,14,1,28.77,28.77
13392,4453,91,3,87.73,263.19
13393,4453,34,1,137.45,137.45
13394,4453,78,1,71.33,71.33
13395,4454,35,2,169.71,339.42
13396,4454,63,1,18.63,18.63
13397,4454,80,1,42.94,42.94
13398,4454,99,1,22.03,22.03
13399,4455,99,1,22.03,22.03
13400,4455,80,1,42.94,42.94
13401,4456,28,1,98.21,98.21
13402,4456,97,1,163.05,163.05
13403,4456,23,3,29.6,88.8
13404,4456,91,1,87.73,87.73
13405,4456,83,1,92.79,92.79
13406,4457,49,1,93.93,93.93
13407,4457,57,1,119.96,119.96
13408,4457,10,2,24.92,49.84
13409,4458,37,1,170.71,170.71
13410,4458,45,1,95.04,95.04
13411,4458,73,1,99.9,99.9
13412,4458,33,1,196.95,196.95
13413,4459,41,1,50.54,50.54
13414,4460,55,2,195.65,391.3
13415,4460,47,3,65.22,195.66
13416,4460,71,1,129.35,129.35
13417,4461,59,3,143.04,429.12
13418,4461,28,3,98.21,294.63
13419,4462,65,1,36.27,36.27
13420,4463,33,3,196.95,590.85
13421,4464,27,2,7.83,15.66
13422,4464,62,1,73.1,73.1
13423,4464,81,2,148.5,297.0
13424,4465,13,3,230.5,691.5
13425,4465,79,3,157.18,471.54
13426,4465,32,1,17.58,17.58
13427,4465,36,3,246.85,740.55
13428,4466,17,1,42.64,42.64
13429,4466,27,1,7.83,7.83
13430,4466,93,1,240.53,240.53
13431,4467,9,2,104.51,209.02
13432,4467,36,2,246.85,493.7
13433,4467,2,2,286.27,572.54
13434,4467,34,1,137.45,137.45
13435,4467,15,1,28.1,28.1
13436,4468,66,1,45.11,45.11
13437,4468,30,3,22.73,68.19
13438,4468,32,2,17.58,35.16
13439,4468,38,2,13.31,26.62
13440,4468,90,1,165.04,165.04
13441,4469,66,3,45.11,135.33
13442,4469,75,1,31.87,31.87
13443,4469,15,1,28.1,28.1
13444,4469,30,1,22.73,22.73
13445,4470,10,2,24.92,49.84
13446,4470,85,2,101.27,202.54
13447,4470,78,1,71.33,71.33
13448,4470,71,1,129.35,129.35
13449,4471,8,2,16.91,33.82
13450,4471,41,1,50.54,50.54
13451,4471,58,2,23.16,46.32
13452,4471,77,3,20.31,60.93
13453,4472,62,1,73.1,73.1
13454,4473,48,1,13.88,13.88
13455,4473,91,1,87.73,87.73
13456,4474,21,1,31.11,31.11
13457,4475,57,3,119.96,359.88
13458,4475,88,1,236.17,236.17
13459,4475,100,1,99.49,99.49
13460,4476,75,3,31.87,95.61
13461,4476,57,1,119.96,119.96
13462,4476,92,1,21.99,21.99
13463,4476,25,1,5.04,5.04
13464,4477,41,1,50.54,50.54
13465,4478,53,1,70.73,70.73
13466,4478,44,1,108.52,108.52
13467,4478,51,2,168.62,337.24
13468,4479,94,2,17.07,34.14
13469,4479,51,1,168.62,168.62
13470,4479,34,2,137.45,274.9
13471,4480,74,1,15.23,15.23
13472,4480,82,1,137.6,137.6
13473,4480,62,2,73.1,146.2
13474,4480,26,2,7.06,14.12
13475,4480,83,1,92.79,92.79
13476,4481,51,1,168.62,168.62
13477,4481,83,1,92.79,92.79
13478,4481,18,1,214.03,214.03
13479,4481,16,1,15.29,15.29
13480,4481,100,1,99.49,99.49
13481,4482,74,2,15.23,30.46
13482,4483,97,2,163.05,326.1
13483,4483,88,1,236.17,236.17
13484,4483,6,2,47.27,94.54
13485,4483,56,1,8.62,8.62
13486,4483,19,1,15.74,15.74
13487,4484,34,1,137.45,137.45
13488,4484,8,1,16.91,16.91
13489,4484,6,2,47.27,94.54
13490,4484,57,1,119.96,119.96
13491,4485,26,2,7.06,14.12
13492,4486,58,1,23.16,23.16
13493,4486,13,1,230.5,230.5
13494,4486,26,1,7.06,7.06
13495,4486,40,1,16.1,16.1
13496,4486,81,1,148.5,148.5
13497,4487,1,2,49.01,98.02
13498,4487,98,1,29.1,29.1
13499,4487,6,1,47.27,47.27
13500,4488,83,1,92.79,92.79
13501,4489,74,1,15.23,15.23
13502,4489,72,1,202.94,202.94
13503,4489,95,1,11.97,11.97
13504,4489,13,1,230.5,230.5
13505,4490,31,1,31.59,31.59
13506,4490,10,1,24.92,24.92
13507,4490,57,1,119.96,119.96
13508,4490,62,1,73.1,73.1
13509,4491,6,1,47.27,47.27
13510,4492,27,1,7.83,7.83
13511,4493,73,2,99.9,199.8
13512,4493,70,1,64.53,64.53
13513,4493,57,2,119.96,239.92
13514,4493,69,1,253.24,253.24
13515,4494,88,3,236.17,708.51
13516,4494,49,1,93.93,93.93
13517,4495,8,1,16.91,16.91
13518,4495,56,1,8.62,8.62
13519,4495,78,1,71.33,71.33
13520,4495,98,1,29.1,29.1
13521,4495,47,2,65.22,130.44
13522,4496,42,3,185.19,555.57
13523,4496,15,2,28.1,56.2
13524,4496,34,1,137.45,137.45
13525,4496,92,2,21.99,43.98
13526,4497,45,1,95.04,95.04
13527,4497,54,1,326.63,326.63
13528,4497,24,1,96.84,96.84
13529,4498,11,1,66.68,66.68
13530,4498,58,1,23.16,23.16
13531,4498,36,2,246.85,493.7
13532,4498,13,1,230.5,230.5
13533,4498,72,2,202.94,405.88
13534,4499,2,2,286.27,572.54
13535,4499,85,3,101.27,303.81
13536,4500,81,1,148.5,148.5
13537,4500,48,2,13.88,27.76
13538,4500,43,2,118.81,237.62
13539,4500,13,1,230.5,230.5
13540,4500,94,1,17.07,17.07
13541,4501,77,2,20.31,40.62
13542,4501,1,2,49.01,98.02
13543,4501,26,1,7.06,7.06
13544,4501,84,1,121.18,121.18
13545,4502,14,2,28.77,57.54
13546,4502,28,2,98.21,196.42
13547,4502,77,1,20.31,20.31
13548,4502,73,1,99.9,99.9
13549,4502,6,1,47.27,47.27
13550,4503,55,1,195.65,195.65
13551,4503,1,1,49.01,49.01
13552,4503,13,2,230.5,461.0
13553,4503,93,2,240.53,481.06
13554,4503,27,1,7.83,7.83
13555,4504,12,2,210.0,420.0
13556,4504,19,1,15.74,15.74
13557,4504,47,1,65.22,65.22
13558,4504,6,2,47.27,94.54
13559,4505,14,2,28.77,57.54
13560,4505,50,2,10.62,21.24
13561,4505,85,2,101.27,202.54
13562,4505,27,2,7.83,15.66
13563,4506,95,1,11.97,11.97
13564,4506,11,1,66.68,66.68
13565,4506,72,1,202.94,202.94
13566,4506,78,1,71.33,71.33
13567,4506,87,1,122.48,122.48
13568,4507,45,2,95.04,190.08
13569,4508,50,1,10.62,10.62
13570,4508,47,1,65.22,65.22
13571,4508,44,1,108.52,108.52
13572,4508,5,1,57.22,57.22
13573,4509,42,1,185.19,185.19
13574,4509,14,2,28.77,57.54
13575,4510,15,1,28.1,28.1
13576,4510,10,1,24.92,24.92
13577,4510,31,1,31.59,31.59
13578,4510,45,2,95.04,190.08
13579,4511,65,1,36.27,36.27
13580,4511,8,1,16.91,16.91
13581,4512,83,1,92.79,92.79
13582,4512,60,1,121.26,121.26
13583,4512,3,1,31.12,31.12
13584,4513,6,1,47.27,47.27
13585,4513,69,2,253.24,506.48
13586,4513,9,1,104.51,104.51
13587,4513,60,2,121.26,242.52
13588,4513,23,1,29.6,29.6
13589,4514,34,1,137.45,137.45
13590,4514,90,2,165.04,330.08
13591,4514,5,1,57.22,57.22
13592,4514,11,1,66.68,66.68
13593,4514,27,1,7.83,7.83
13594,4515,34,1,137.45,137.45
13595,4515,19,1,15.74,15.74
13596,4515,45,2,95.04,190.08
13597,4516,37,1,170.71,170.71
13598,4516,40,1,16.1,16.1
13599,4516,44,1,108.52,108.52
13600,4516,85,2,101.27,202.54
13601,4517,62,1,73.1,73.1
13602,4517,43,2,118.81,237.62
13603,4517,18,1,214.03,214.03
13604,4517,98,1,29.1,29.1
13605,4518,86,1,158.05,158.05
13606,4518,47,1,65.22,65.22
13607,4518,79,2,157.18,314.36
13608,4518,30,2,22.73,45.46
13609,4518,44,1,108.52,108.52
13610,4519,32,2,17.58,35.16
13611,4519,15,1,28.1,28.1
13612,4520,36,2,246.85,493.7
13613,4520,74,2,15.23,30.46
13614,4520,77,1,20.31,20.31
13615,4520,82,1,137.6,137.6
13616,4521,46,1,117.54,117.54
13617,4521,86,2,158.05,316.1
13618,4522,15,1,28.1,28.1
13619,4522,94,1,17.07,17.07
13620,4522,34,2,137.45,274.9
13621,4522,4,2,4.73,9.46
13622,4522,11,1,66.68,66.68
13623,4523,39,2,30.14,60.28
13624,4523,66,3,45.11,135.33
13625,4524,12,1,210.0,210.0
13626,4524,85,2,101.27,202.54
13627,4524,38,2,13.31,26.62
13628,4524,4,3,4.73,14.19
13629,4525,14,1,28.77,28.77
13630,4526,32,1,17.58,17.58
13631,4526,13,1,230.5,230.5
13632,4526,86,2,158.05,316.1
13633,4526,26,1,7.06,7.06
13634,4527,58,3,23.16,69.48
13635,4528,46,1,117.54,117.54
13636,4528,28,2,98.21,196.42
13637,4528,80,1,42.94,42.94
13638,4528,32,3,17.58,52.74
13639,4528,9,1,104.51,104.51
13640,4529,44,2,108.52,217.04
13641,4529,6,1,47.27,47.27
13642,4530,97,3,163.05,489.15
13643,4531,10,1,24.92,24.92
13644,4531,6,1,47.27,47.27
